Gene	Gene name	Immune cell	TPM	pTPM	nTPM
ENSG00000149599	DUSP15	memory CD4 T-cell	0.0	0.0	0.0
ENSG00000149599	DUSP15	memory CD8 T-cell	0.0	0.0	0.0
ENSG00000149599	DUSP15	myeloid DC	0.0	0.0	0.0
ENSG00000149599	DUSP15	naive B-cell	0.1	0.1	0.1
ENSG00000149599	DUSP15	naive CD4 T-cell	0.0	0.0	0.0
ENSG00000149599	DUSP15	naive CD8 T-cell	0.0	0.0	0.0
ENSG00000149599	DUSP15	neutrophil	0.0	0.0	0.0
ENSG00000149599	DUSP15	NK-cell	0.0	0.0	0.0
ENSG00000149599	DUSP15	non-classical monocyte	0.0	0.0	0.0
ENSG00000149599	DUSP15	plasmacytoid DC	0.0	0.0	0.0
ENSG00000149599	DUSP15	T-reg	0.0	0.0	0.0
ENSG00000149599	DUSP15	total PBMC	0.0	0.0	0.0
ENSG00000149600	COMMD7	basophil	90.7	112.7	117.1
ENSG00000149600	COMMD7	classical monocyte	85.9	103.4	106.0
ENSG00000149600	COMMD7	eosinophil	130.5	161.8	163.1
ENSG00000149600	COMMD7	gdT-cell	80.8	98.9	76.7
ENSG00000149600	COMMD7	intermediate monocyte	112.4	135.5	144.1
ENSG00000149600	COMMD7	MAIT T-cell	65.1	79.3	67.9
ENSG00000149600	COMMD7	memory B-cell	41.5	50.8	63.8
ENSG00000149600	COMMD7	memory CD4 T-cell	57.1	69.7	61.5
ENSG00000149600	COMMD7	memory CD8 T-cell	69.6	85.4	70.9
ENSG00000149600	COMMD7	myeloid DC	104.2	127.1	122.8
ENSG00000149600	COMMD7	naive B-cell	42.4	52.6	61.5
ENSG00000149600	COMMD7	naive CD4 T-cell	59.3	72.5	67.9
ENSG00000149600	COMMD7	naive CD8 T-cell	61.3	74.9	64.8
ENSG00000149600	COMMD7	neutrophil	6.9	9.2	10.4
ENSG00000149600	COMMD7	NK-cell	102.2	125.7	100.2
ENSG00000149600	COMMD7	non-classical monocyte	132.2	158.8	165.9
ENSG00000149600	COMMD7	plasmacytoid DC	73.7	91.0	82.3
ENSG00000149600	COMMD7	T-reg	63.0	78.0	75.3
ENSG00000149600	COMMD7	total PBMC	68.6	80.9	166.2
ENSG00000149609	C20orf144	basophil	0.0	0.0	0.0
ENSG00000149609	C20orf144	classical monocyte	0.0	0.0	0.0
ENSG00000149609	C20orf144	eosinophil	0.0	0.0	0.0
ENSG00000149609	C20orf144	gdT-cell	0.0	0.0	0.0
ENSG00000149609	C20orf144	intermediate monocyte	0.0	0.0	0.0
ENSG00000149609	C20orf144	MAIT T-cell	0.0	0.0	0.0
ENSG00000149609	C20orf144	memory B-cell	0.0	0.0	0.0
ENSG00000149609	C20orf144	memory CD4 T-cell	0.0	0.0	0.0
ENSG00000149609	C20orf144	memory CD8 T-cell	0.0	0.0	0.0
ENSG00000149609	C20orf144	myeloid DC	0.0	0.0	0.0
ENSG00000149609	C20orf144	naive B-cell	0.0	0.0	0.0
ENSG00000149609	C20orf144	naive CD4 T-cell	0.0	0.0	0.0
ENSG00000149609	C20orf144	naive CD8 T-cell	0.0	0.0	0.0
ENSG00000149609	C20orf144	neutrophil	0.0	0.0	0.0
ENSG00000149609	C20orf144	NK-cell	0.0	0.0	0.0
ENSG00000149609	C20orf144	non-classical monocyte	0.0	0.0	0.0
ENSG00000149609	C20orf144	plasmacytoid DC	0.0	0.0	0.0
ENSG00000149609	C20orf144	T-reg	0.0	0.0	0.0
ENSG00000149609	C20orf144	total PBMC	0.0	0.0	0.0
ENSG00000149633	KIAA1755	basophil	0.0	0.0	0.0
ENSG00000149633	KIAA1755	classical monocyte	0.0	0.0	0.0
ENSG00000149633	KIAA1755	eosinophil	0.0	0.0	0.0
ENSG00000149633	KIAA1755	gdT-cell	0.0	0.0	0.0
ENSG00000149633	KIAA1755	intermediate monocyte	0.0	0.0	0.0
ENSG00000149633	KIAA1755	MAIT T-cell	0.0	0.0	0.0
ENSG00000149633	KIAA1755	memory B-cell	0.0	0.0	0.0
ENSG00000149633	KIAA1755	memory CD4 T-cell	0.0	0.0	0.0
ENSG00000149633	KIAA1755	memory CD8 T-cell	0.0	0.0	0.0
ENSG00000149633	KIAA1755	myeloid DC	0.0	0.0	0.0
ENSG00000149633	KIAA1755	naive B-cell	0.0	0.0	0.0
ENSG00000149633	KIAA1755	naive CD4 T-cell	0.0	0.0	0.0
ENSG00000149633	KIAA1755	naive CD8 T-cell	0.0	0.0	0.0
ENSG00000149633	KIAA1755	neutrophil	0.0	0.0	0.0
ENSG00000149633	KIAA1755	NK-cell	0.0	0.0	0.0
ENSG00000149633	KIAA1755	non-classical monocyte	0.0	0.0	0.0
ENSG00000149633	KIAA1755	plasmacytoid DC	0.0	0.0	0.0
ENSG00000149633	KIAA1755	T-reg	0.0	0.0	0.0
ENSG00000149633	KIAA1755	total PBMC	0.0	0.0	0.0
ENSG00000149634	SPATA25	basophil	0.0	0.0	0.0
ENSG00000149634	SPATA25	classical monocyte	0.0	0.0	0.0
ENSG00000149634	SPATA25	eosinophil	0.0	0.0	0.0
ENSG00000149634	SPATA25	gdT-cell	0.0	0.0	0.0
ENSG00000149634	SPATA25	intermediate monocyte	0.0	0.0	0.0
ENSG00000149634	SPATA25	MAIT T-cell	0.0	0.0	0.0
ENSG00000149634	SPATA25	memory B-cell	0.0	0.1	0.1
ENSG00000149634	SPATA25	memory CD4 T-cell	0.0	0.0	0.0
ENSG00000149634	SPATA25	memory CD8 T-cell	0.0	0.0	0.0
ENSG00000149634	SPATA25	myeloid DC	0.0	0.0	0.0
ENSG00000149634	SPATA25	naive B-cell	0.0	0.0	0.0
ENSG00000149634	SPATA25	naive CD4 T-cell	0.0	0.0	0.0
ENSG00000149634	SPATA25	naive CD8 T-cell	0.0	0.0	0.0
ENSG00000149634	SPATA25	neutrophil	0.0	0.0	0.0
ENSG00000149634	SPATA25	NK-cell	0.0	0.0	0.0
ENSG00000149634	SPATA25	non-classical monocyte	0.0	0.0	0.0
ENSG00000149634	SPATA25	plasmacytoid DC	0.0	0.0	0.0
ENSG00000149634	SPATA25	T-reg	0.0	0.0	0.0
ENSG00000149634	SPATA25	total PBMC	0.0	0.0	0.0
ENSG00000149635	OCSTAMP	basophil	0.0	0.0	0.0
ENSG00000149635	OCSTAMP	classical monocyte	0.0	0.0	0.0
ENSG00000149635	OCSTAMP	eosinophil	0.0	0.0	0.0
ENSG00000149635	OCSTAMP	gdT-cell	0.0	0.0	0.0
ENSG00000149635	OCSTAMP	intermediate monocyte	0.0	0.0	0.0
ENSG00000149635	OCSTAMP	MAIT T-cell	0.0	0.0	0.0
ENSG00000149635	OCSTAMP	memory B-cell	0.0	0.0	0.0
ENSG00000149635	OCSTAMP	memory CD4 T-cell	0.0	0.0	0.0
ENSG00000149635	OCSTAMP	memory CD8 T-cell	0.0	0.0	0.0
ENSG00000149635	OCSTAMP	myeloid DC	0.0	0.0	0.0
ENSG00000149635	OCSTAMP	naive B-cell	0.0	0.0	0.0
ENSG00000149635	OCSTAMP	naive CD4 T-cell	0.0	0.0	0.0
ENSG00000149635	OCSTAMP	naive CD8 T-cell	0.0	0.0	0.0
ENSG00000149635	OCSTAMP	neutrophil	0.0	0.0	0.0
ENSG00000149635	OCSTAMP	NK-cell	0.0	0.0	0.0
ENSG00000149635	OCSTAMP	non-classical monocyte	0.0	0.0	0.0
ENSG00000149635	OCSTAMP	plasmacytoid DC	0.4	0.5	0.4
ENSG00000149635	OCSTAMP	T-reg	0.0	0.0	0.0
ENSG00000149635	OCSTAMP	total PBMC	0.0	0.0	0.0
ENSG00000149636	DSN1	basophil	36.1	45.0	53.5
ENSG00000149636	DSN1	classical monocyte	5.1	6.2	6.4
ENSG00000149636	DSN1	eosinophil	11.6	14.4	14.5
ENSG00000149636	DSN1	gdT-cell	8.1	9.9	7.4
ENSG00000149636	DSN1	intermediate monocyte	8.6	10.4	11.0
ENSG00000149636	DSN1	MAIT T-cell	8.1	9.9	8.4
ENSG00000149636	DSN1	memory B-cell	9.8	12.0	14.6
ENSG00000149636	DSN1	memory CD4 T-cell	7.6	9.2	8.1
ENSG00000149636	DSN1	memory CD8 T-cell	10.1	12.4	10.3
ENSG00000149636	DSN1	myeloid DC	6.0	7.3	7.1
ENSG00000149636	DSN1	naive B-cell	14.3	17.8	18.5
ENSG00000149636	DSN1	naive CD4 T-cell	9.0	11.0	10.2
ENSG00000149636	DSN1	naive CD8 T-cell	8.6	10.6	9.0
ENSG00000149636	DSN1	neutrophil	7.6	10.2	12.0
ENSG00000149636	DSN1	NK-cell	11.4	14.0	11.1
ENSG00000149636	DSN1	non-classical monocyte	8.1	9.7	10.2
ENSG00000149636	DSN1	plasmacytoid DC	42.8	53.0	47.0
ENSG00000149636	DSN1	T-reg	10.3	12.8	12.2
ENSG00000149636	DSN1	total PBMC	3.3	3.9	6.7
ENSG00000149639	SOGA1	basophil	0.2	0.2	0.3
ENSG00000149639	SOGA1	classical monocyte	0.1	0.1	0.1
ENSG00000149639	SOGA1	eosinophil	0.0	0.0	0.0
ENSG00000149639	SOGA1	gdT-cell	0.0	0.0	0.0
ENSG00000149639	SOGA1	intermediate monocyte	0.0	0.0	0.0
ENSG00000149639	SOGA1	MAIT T-cell	0.0	0.0	0.0
ENSG00000149639	SOGA1	memory B-cell	0.1	0.1	0.1
ENSG00000149639	SOGA1	memory CD4 T-cell	0.0	0.0	0.0
ENSG00000149639	SOGA1	memory CD8 T-cell	0.0	0.0	0.0
ENSG00000149639	SOGA1	myeloid DC	0.0	0.0	0.0
ENSG00000149639	SOGA1	naive B-cell	0.1	0.1	0.1
ENSG00000149639	SOGA1	naive CD4 T-cell	0.0	0.0	0.0
ENSG00000149639	SOGA1	naive CD8 T-cell	0.0	0.0	0.0
ENSG00000149639	SOGA1	neutrophil	0.1	0.2	0.2
ENSG00000149639	SOGA1	NK-cell	0.1	0.1	0.1
ENSG00000149639	SOGA1	non-classical monocyte	0.0	0.0	0.0
ENSG00000149639	SOGA1	plasmacytoid DC	0.3	0.4	0.3
ENSG00000149639	SOGA1	T-reg	0.0	0.0	0.0
ENSG00000149639	SOGA1	total PBMC	0.0	0.0	0.0
ENSG00000149646	CNBD2	basophil	1.4	1.8	2.0
ENSG00000149646	CNBD2	classical monocyte	0.3	0.4	0.4
ENSG00000149646	CNBD2	eosinophil	0.1	0.1	0.1
ENSG00000149646	CNBD2	gdT-cell	1.6	2.0	1.5
ENSG00000149646	CNBD2	intermediate monocyte	1.6	2.0	2.0
ENSG00000149646	CNBD2	MAIT T-cell	0.3	0.4	0.3
ENSG00000149646	CNBD2	memory B-cell	0.6	0.7	1.0
ENSG00000149646	CNBD2	memory CD4 T-cell	0.5	0.6	0.6
ENSG00000149646	CNBD2	memory CD8 T-cell	0.7	0.9	0.7
ENSG00000149646	CNBD2	myeloid DC	0.2	0.3	0.2
ENSG00000149646	CNBD2	naive B-cell	1.5	1.8	2.2
ENSG00000149646	CNBD2	naive CD4 T-cell	0.6	0.7	0.7
ENSG00000149646	CNBD2	naive CD8 T-cell	0.4	0.5	0.4
ENSG00000149646	CNBD2	neutrophil	0.4	0.5	0.6
ENSG00000149646	CNBD2	NK-cell	4.2	5.3	3.7
ENSG00000149646	CNBD2	non-classical monocyte	0.8	0.9	0.9
ENSG00000149646	CNBD2	plasmacytoid DC	0.4	0.5	0.4
ENSG00000149646	CNBD2	T-reg	2.7	3.4	3.4
ENSG00000149646	CNBD2	total PBMC	0.2	0.3	0.5
ENSG00000149651	SPINT4	basophil	0.0	0.0	0.0
ENSG00000149651	SPINT4	classical monocyte	0.0	0.0	0.0
ENSG00000149651	SPINT4	eosinophil	0.0	0.0	0.0
ENSG00000149651	SPINT4	gdT-cell	0.0	0.0	0.0
ENSG00000149651	SPINT4	intermediate monocyte	0.0	0.0	0.0
ENSG00000149651	SPINT4	MAIT T-cell	0.0	0.0	0.0
ENSG00000149651	SPINT4	memory B-cell	0.0	0.0	0.0
ENSG00000149651	SPINT4	memory CD4 T-cell	0.0	0.0	0.0
ENSG00000149651	SPINT4	memory CD8 T-cell	0.0	0.0	0.0
ENSG00000149651	SPINT4	myeloid DC	0.0	0.0	0.0
ENSG00000149651	SPINT4	naive B-cell	0.0	0.0	0.0
ENSG00000149651	SPINT4	naive CD4 T-cell	0.0	0.0	0.0
ENSG00000149651	SPINT4	naive CD8 T-cell	0.0	0.0	0.0
ENSG00000149651	SPINT4	neutrophil	0.0	0.0	0.0
ENSG00000149651	SPINT4	NK-cell	0.0	0.0	0.0
ENSG00000149651	SPINT4	non-classical monocyte	0.0	0.0	0.0
ENSG00000149651	SPINT4	plasmacytoid DC	0.0	0.0	0.0
ENSG00000149651	SPINT4	T-reg	0.0	0.0	0.0
ENSG00000149651	SPINT4	total PBMC	0.0	0.0	0.0
ENSG00000149654	CDH22	basophil	0.0	0.0	0.0
ENSG00000149654	CDH22	classical monocyte	0.0	0.0	0.0
ENSG00000149654	CDH22	eosinophil	0.0	0.0	0.0
ENSG00000149654	CDH22	gdT-cell	0.0	0.0	0.0
ENSG00000149654	CDH22	intermediate monocyte	0.0	0.0	0.0
ENSG00000149654	CDH22	MAIT T-cell	0.0	0.0	0.0
ENSG00000149654	CDH22	memory B-cell	0.0	0.0	0.0
ENSG00000149654	CDH22	memory CD4 T-cell	0.0	0.0	0.0
ENSG00000149654	CDH22	memory CD8 T-cell	0.0	0.0	0.0
ENSG00000149654	CDH22	myeloid DC	0.0	0.0	0.0
ENSG00000149654	CDH22	naive B-cell	0.0	0.0	0.0
ENSG00000149654	CDH22	naive CD4 T-cell	0.0	0.0	0.0
ENSG00000149654	CDH22	naive CD8 T-cell	0.0	0.0	0.0
ENSG00000149654	CDH22	neutrophil	0.0	0.0	0.0
ENSG00000149654	CDH22	NK-cell	0.0	0.0	0.0
ENSG00000149654	CDH22	non-classical monocyte	0.0	0.0	0.0
ENSG00000149654	CDH22	plasmacytoid DC	0.0	0.0	0.0
ENSG00000149654	CDH22	T-reg	0.0	0.0	0.0
ENSG00000149654	CDH22	total PBMC	0.0	0.0	0.0
ENSG00000149657	LSM14B	basophil	0.0	0.0	0.0
ENSG00000149657	LSM14B	classical monocyte	0.3	0.4	0.4
ENSG00000149657	LSM14B	eosinophil	1.8	2.3	2.3
ENSG00000149657	LSM14B	gdT-cell	0.3	0.4	0.3
ENSG00000149657	LSM14B	intermediate monocyte	0.3	0.3	0.3
ENSG00000149657	LSM14B	MAIT T-cell	0.1	0.1	0.1
ENSG00000149657	LSM14B	memory B-cell	0.3	0.3	0.5
ENSG00000149657	LSM14B	memory CD4 T-cell	0.2	0.2	0.2
ENSG00000149657	LSM14B	memory CD8 T-cell	0.4	0.5	0.4
ENSG00000149657	LSM14B	myeloid DC	0.2	0.3	0.3
ENSG00000149657	LSM14B	naive B-cell	0.3	0.4	0.5
ENSG00000149657	LSM14B	naive CD4 T-cell	0.2	0.3	0.3
ENSG00000149657	LSM14B	naive CD8 T-cell	0.2	0.3	0.3
ENSG00000149657	LSM14B	neutrophil	0.4	0.5	0.6
ENSG00000149657	LSM14B	NK-cell	0.0	0.0	0.0
ENSG00000149657	LSM14B	non-classical monocyte	0.1	0.2	0.2
ENSG00000149657	LSM14B	plasmacytoid DC	0.4	0.5	0.4
ENSG00000149657	LSM14B	T-reg	0.1	0.2	0.2
ENSG00000149657	LSM14B	total PBMC	0.0	0.0	0.1
ENSG00000149658	YTHDF1	basophil	0.0	0.0	0.0
ENSG00000149658	YTHDF1	classical monocyte	1.6	1.9	1.9
ENSG00000149658	YTHDF1	eosinophil	2.5	3.1	3.2
ENSG00000149658	YTHDF1	gdT-cell	3.1	3.9	3.1
ENSG00000149658	YTHDF1	intermediate monocyte	1.4	1.7	1.8
ENSG00000149658	YTHDF1	MAIT T-cell	3.5	4.3	3.7
ENSG00000149658	YTHDF1	memory B-cell	1.8	2.3	2.9
ENSG00000149658	YTHDF1	memory CD4 T-cell	2.9	3.5	3.1
ENSG00000149658	YTHDF1	memory CD8 T-cell	2.0	2.5	2.0
ENSG00000149658	YTHDF1	myeloid DC	1.9	2.4	2.3
ENSG00000149658	YTHDF1	naive B-cell	1.6	2.0	2.3
ENSG00000149658	YTHDF1	naive CD4 T-cell	3.0	3.7	3.5
ENSG00000149658	YTHDF1	naive CD8 T-cell	2.4	2.9	2.5
ENSG00000149658	YTHDF1	neutrophil	1.3	1.8	2.0
ENSG00000149658	YTHDF1	NK-cell	2.5	3.1	2.6
ENSG00000149658	YTHDF1	non-classical monocyte	1.4	1.7	1.8
ENSG00000149658	YTHDF1	plasmacytoid DC	2.8	3.5	3.1
ENSG00000149658	YTHDF1	T-reg	2.8	3.5	3.2
ENSG00000149658	YTHDF1	total PBMC	0.5	0.5	1.1
ENSG00000149679	CABLES2	basophil	0.0	0.0	0.0
ENSG00000149679	CABLES2	classical monocyte	0.2	0.2	0.2
ENSG00000149679	CABLES2	eosinophil	0.0	0.0	0.0
ENSG00000149679	CABLES2	gdT-cell	0.7	0.9	0.7
ENSG00000149679	CABLES2	intermediate monocyte	0.2	0.3	0.3
ENSG00000149679	CABLES2	MAIT T-cell	0.4	0.5	0.4
ENSG00000149679	CABLES2	memory B-cell	0.2	0.3	0.5
ENSG00000149679	CABLES2	memory CD4 T-cell	0.4	0.5	0.4
ENSG00000149679	CABLES2	memory CD8 T-cell	0.5	0.6	0.5
ENSG00000149679	CABLES2	myeloid DC	0.2	0.3	0.3
ENSG00000149679	CABLES2	naive B-cell	0.2	0.2	0.2
ENSG00000149679	CABLES2	naive CD4 T-cell	0.2	0.2	0.2
ENSG00000149679	CABLES2	naive CD8 T-cell	0.3	0.3	0.3
ENSG00000149679	CABLES2	neutrophil	0.1	0.2	0.2
ENSG00000149679	CABLES2	NK-cell	0.4	0.5	0.4
ENSG00000149679	CABLES2	non-classical monocyte	0.2	0.3	0.3
ENSG00000149679	CABLES2	plasmacytoid DC	0.2	0.3	0.2
ENSG00000149679	CABLES2	T-reg	1.0	1.2	1.3
ENSG00000149679	CABLES2	total PBMC	0.0	0.0	0.1
ENSG00000149716	LTO1	basophil	1.0	1.2	1.1
ENSG00000149716	LTO1	classical monocyte	2.8	3.4	3.3
ENSG00000149716	LTO1	eosinophil	2.2	2.8	2.7
ENSG00000149716	LTO1	gdT-cell	6.0	7.3	5.5
ENSG00000149716	LTO1	intermediate monocyte	2.3	2.8	2.9
ENSG00000149716	LTO1	MAIT T-cell	4.1	5.0	4.2
ENSG00000149716	LTO1	memory B-cell	3.5	4.3	5.7
ENSG00000149716	LTO1	memory CD4 T-cell	4.6	5.6	5.0
ENSG00000149716	LTO1	memory CD8 T-cell	3.7	4.6	3.7
ENSG00000149716	LTO1	myeloid DC	3.2	3.9	3.8
ENSG00000149716	LTO1	naive B-cell	3.7	4.7	4.5
ENSG00000149716	LTO1	naive CD4 T-cell	5.4	6.6	6.1
ENSG00000149716	LTO1	naive CD8 T-cell	5.2	6.3	5.3
ENSG00000149716	LTO1	neutrophil	2.0	2.7	3.0
ENSG00000149716	LTO1	NK-cell	3.0	3.7	2.8
ENSG00000149716	LTO1	non-classical monocyte	5.9	7.1	7.4
ENSG00000149716	LTO1	plasmacytoid DC	5.0	6.2	5.4
ENSG00000149716	LTO1	T-reg	5.2	6.5	6.4
ENSG00000149716	LTO1	total PBMC	1.3	1.5	2.8
ENSG00000149735	GPHA2	basophil	0.0	0.0	0.0
ENSG00000149735	GPHA2	classical monocyte	0.0	0.0	0.0
ENSG00000149735	GPHA2	eosinophil	0.0	0.0	0.0
ENSG00000149735	GPHA2	gdT-cell	0.0	0.0	0.0
ENSG00000149735	GPHA2	intermediate monocyte	0.0	0.0	0.0
ENSG00000149735	GPHA2	MAIT T-cell	0.0	0.0	0.0
ENSG00000149735	GPHA2	memory B-cell	0.0	0.0	0.0
ENSG00000149735	GPHA2	memory CD4 T-cell	0.0	0.0	0.0
ENSG00000149735	GPHA2	memory CD8 T-cell	0.0	0.0	0.0
ENSG00000149735	GPHA2	myeloid DC	0.0	0.0	0.0
ENSG00000149735	GPHA2	naive B-cell	0.0	0.0	0.0
ENSG00000149735	GPHA2	naive CD4 T-cell	0.0	0.0	0.0
ENSG00000149735	GPHA2	naive CD8 T-cell	0.0	0.0	0.0
ENSG00000149735	GPHA2	neutrophil	0.0	0.0	0.0
ENSG00000149735	GPHA2	NK-cell	0.0	0.0	0.0
ENSG00000149735	GPHA2	non-classical monocyte	0.0	0.0	0.0
ENSG00000149735	GPHA2	plasmacytoid DC	0.0	0.0	0.0
ENSG00000149735	GPHA2	T-reg	0.0	0.0	0.0
ENSG00000149735	GPHA2	total PBMC	0.0	0.0	0.0
ENSG00000149742	SLC22A9	basophil	0.4	0.6	0.8
ENSG00000149742	SLC22A9	classical monocyte	0.1	0.1	0.1
ENSG00000149742	SLC22A9	eosinophil	0.2	0.2	0.2
ENSG00000149742	SLC22A9	gdT-cell	0.0	0.0	0.0
ENSG00000149742	SLC22A9	intermediate monocyte	0.0	0.0	0.0
ENSG00000149742	SLC22A9	MAIT T-cell	0.0	0.0	0.0
ENSG00000149742	SLC22A9	memory B-cell	0.0	0.0	0.1
ENSG00000149742	SLC22A9	memory CD4 T-cell	0.0	0.0	0.0
ENSG00000149742	SLC22A9	memory CD8 T-cell	0.0	0.0	0.0
ENSG00000149742	SLC22A9	myeloid DC	0.0	0.0	0.0
ENSG00000149742	SLC22A9	naive B-cell	0.1	0.1	0.1
ENSG00000149742	SLC22A9	naive CD4 T-cell	0.0	0.0	0.0
ENSG00000149742	SLC22A9	naive CD8 T-cell	0.0	0.1	0.0
ENSG00000149742	SLC22A9	neutrophil	0.2	0.3	0.3
ENSG00000149742	SLC22A9	NK-cell	0.1	0.2	0.1
ENSG00000149742	SLC22A9	non-classical monocyte	0.0	0.0	0.0
ENSG00000149742	SLC22A9	plasmacytoid DC	0.1	0.1	0.1
ENSG00000149742	SLC22A9	T-reg	0.0	0.0	0.0
ENSG00000149742	SLC22A9	total PBMC	0.0	0.0	0.1
ENSG00000149743	TRPT1	basophil	10.2	12.7	11.0
ENSG00000149743	TRPT1	classical monocyte	14.1	17.0	16.9
ENSG00000149743	TRPT1	eosinophil	23.0	28.5	28.6
ENSG00000149743	TRPT1	gdT-cell	20.3	25.0	18.9
ENSG00000149743	TRPT1	intermediate monocyte	24.8	29.9	31.2
ENSG00000149743	TRPT1	MAIT T-cell	14.4	17.5	15.0
ENSG00000149743	TRPT1	memory B-cell	25.5	31.1	38.1
ENSG00000149743	TRPT1	memory CD4 T-cell	17.0	20.8	18.5
ENSG00000149743	TRPT1	memory CD8 T-cell	19.6	24.1	19.9
ENSG00000149743	TRPT1	myeloid DC	20.7	25.2	24.4
ENSG00000149743	TRPT1	naive B-cell	31.0	38.6	40.0
ENSG00000149743	TRPT1	naive CD4 T-cell	17.8	21.8	20.2
ENSG00000149743	TRPT1	naive CD8 T-cell	21.6	26.4	23.4
ENSG00000149743	TRPT1	neutrophil	9.8	13.0	15.9
ENSG00000149743	TRPT1	NK-cell	25.7	31.5	26.1
ENSG00000149743	TRPT1	non-classical monocyte	22.5	27.0	27.5
ENSG00000149743	TRPT1	plasmacytoid DC	53.8	66.6	59.1
ENSG00000149743	TRPT1	T-reg	21.7	26.9	25.3
ENSG00000149743	TRPT1	total PBMC	5.7	6.7	12.0
ENSG00000149761	NUDT22	basophil	32.0	39.7	40.8
ENSG00000149761	NUDT22	classical monocyte	56.9	68.4	69.2
ENSG00000149761	NUDT22	eosinophil	41.9	52.1	52.7
ENSG00000149761	NUDT22	gdT-cell	57.3	70.3	53.5
ENSG00000149761	NUDT22	intermediate monocyte	69.5	83.7	88.7
ENSG00000149761	NUDT22	MAIT T-cell	46.5	56.6	48.2
ENSG00000149761	NUDT22	memory B-cell	41.2	50.4	63.6
ENSG00000149761	NUDT22	memory CD4 T-cell	43.5	53.0	47.1
ENSG00000149761	NUDT22	memory CD8 T-cell	52.3	64.0	52.8
ENSG00000149761	NUDT22	myeloid DC	61.8	75.4	72.8
ENSG00000149761	NUDT22	naive B-cell	54.3	67.3	77.6
ENSG00000149761	NUDT22	naive CD4 T-cell	36.3	44.4	41.0
ENSG00000149761	NUDT22	naive CD8 T-cell	42.5	52.0	44.8
ENSG00000149761	NUDT22	neutrophil	27.4	36.5	42.8
ENSG00000149761	NUDT22	NK-cell	52.8	65.1	52.3
ENSG00000149761	NUDT22	non-classical monocyte	69.1	83.0	86.6
ENSG00000149761	NUDT22	plasmacytoid DC	110.1	136.1	121.6
ENSG00000149761	NUDT22	T-reg	54.7	67.8	65.0
ENSG00000149761	NUDT22	total PBMC	23.4	27.6	52.1
ENSG00000149781	FERMT3	basophil	118.4	146.7	156.5
ENSG00000149781	FERMT3	classical monocyte	130.1	156.3	165.4
ENSG00000149781	FERMT3	eosinophil	152.8	189.7	189.0
ENSG00000149781	FERMT3	gdT-cell	98.7	120.9	93.4
ENSG00000149781	FERMT3	intermediate monocyte	122.3	147.7	151.1
ENSG00000149781	FERMT3	MAIT T-cell	86.1	104.9	88.7
ENSG00000149781	FERMT3	memory B-cell	28.6	35.0	41.7
ENSG00000149781	FERMT3	memory CD4 T-cell	67.0	81.7	72.7
ENSG00000149781	FERMT3	memory CD8 T-cell	85.4	104.8	86.7
ENSG00000149781	FERMT3	myeloid DC	109.5	133.6	128.7
ENSG00000149781	FERMT3	naive B-cell	29.5	36.8	38.7
ENSG00000149781	FERMT3	naive CD4 T-cell	40.9	50.0	46.1
ENSG00000149781	FERMT3	naive CD8 T-cell	58.4	71.4	61.8
ENSG00000149781	FERMT3	neutrophil	89.6	118.7	142.0
ENSG00000149781	FERMT3	NK-cell	80.0	98.2	79.4
ENSG00000149781	FERMT3	non-classical monocyte	95.7	115.1	120.6
ENSG00000149781	FERMT3	plasmacytoid DC	139.1	172.0	153.1
ENSG00000149781	FERMT3	T-reg	78.8	97.5	92.3
ENSG00000149781	FERMT3	total PBMC	91.4	107.8	227.4
ENSG00000149782	PLCB3	basophil	0.0	0.0	0.0
ENSG00000149782	PLCB3	classical monocyte	0.3	0.4	0.4
ENSG00000149782	PLCB3	eosinophil	0.0	0.0	0.0
ENSG00000149782	PLCB3	gdT-cell	0.2	0.2	0.2
ENSG00000149782	PLCB3	intermediate monocyte	0.3	0.4	0.4
ENSG00000149782	PLCB3	MAIT T-cell	0.2	0.2	0.2
ENSG00000149782	PLCB3	memory B-cell	0.0	0.0	0.0
ENSG00000149782	PLCB3	memory CD4 T-cell	0.2	0.2	0.2
ENSG00000149782	PLCB3	memory CD8 T-cell	0.1	0.2	0.1
ENSG00000149782	PLCB3	myeloid DC	0.3	0.4	0.4
ENSG00000149782	PLCB3	naive B-cell	0.0	0.0	0.0
ENSG00000149782	PLCB3	naive CD4 T-cell	0.1	0.1	0.1
ENSG00000149782	PLCB3	naive CD8 T-cell	0.1	0.1	0.1
ENSG00000149782	PLCB3	neutrophil	0.1	0.2	0.2
ENSG00000149782	PLCB3	NK-cell	0.1	0.1	0.1
ENSG00000149782	PLCB3	non-classical monocyte	0.3	0.4	0.4
ENSG00000149782	PLCB3	plasmacytoid DC	1.1	1.4	1.2
ENSG00000149782	PLCB3	T-reg	0.0	0.0	0.0
ENSG00000149782	PLCB3	total PBMC	0.0	0.0	0.1
ENSG00000149792	MRPL49	basophil	97.1	120.4	133.8
ENSG00000149792	MRPL49	classical monocyte	32.1	38.6	39.3
ENSG00000149792	MRPL49	eosinophil	63.1	78.2	78.5
ENSG00000149792	MRPL49	gdT-cell	72.7	89.1	68.3
ENSG00000149792	MRPL49	intermediate monocyte	31.6	38.1	39.5
ENSG00000149792	MRPL49	MAIT T-cell	75.3	91.9	77.9
ENSG00000149792	MRPL49	memory B-cell	52.7	64.4	78.1
